,CÓD.  DEP.,DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,GRUPO  DE CULTIVO,SUBGRUPO  DE CULTIVO,CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,AÑO,PERIODO,Área Sembrada (ha),Área Cosechada (ha),Producción (t),Rendimiento (t/ha),ESTADO FISICO PRODUCCION,NOMBRE  CIENTIFICO,CICLO DE CULTIVO
1811,73.0,TOLIMA,73449.0,MELGAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,360.0,230.0,184.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1812,73.0,TOLIMA,73563.0,PRADO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,270.0,250.0,215.0,0.86,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1813,73.0,TOLIMA,73585.0,PURIFICACION,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,250.0,230.0,184.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1814,73.0,TOLIMA,73504.0,ORTEGA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,231.0,214.0,150.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1815,73.0,TOLIMA,73055.0,ARMERO (GUAYABAL),OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,190.0,120.0,84.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1816,73.0,TOLIMA,73148.0,CARMEN DE APICALA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,171.0,170.0,136.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1817,73.0,TOLIMA,73873.0,VILLARRICA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,165.0,145.0,73.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1818,73.0,TOLIMA,73408.0,LERIDA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,124.0,78.0,62.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1819,73.0,TOLIMA,73001.0,IBAGUE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,118.0,72.0,58.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1820,73.0,TOLIMA,73520.0,PALOCABILDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,118.0,90.0,72.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1821,73.0,TOLIMA,73411.0,LIBANO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,117.0,100.0,70.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1822,73.0,TOLIMA,73483.0,NATAGAIMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,114.0,62.0,43.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1823,73.0,TOLIMA,73283.0,FRESNO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,112.0,92.0,55.0,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1824,73.0,TOLIMA,73675.0,SAN ANTONIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,100.0,100.0,80.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1825,73.0,TOLIMA,73026.0,ALVARADO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,78.0,54.0,43.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1826,73.0,TOLIMA,73861.0,VENADILLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,78.0,45.0,34.0,0.75,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1827,73.0,TOLIMA,73236.0,DOLORES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,50.0,10.0,3.0,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1828,73.0,TOLIMA,73152.0,CASABIANCA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,49.0,33.0,22.0,0.67,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1829,73.0,TOLIMA,73352.0,ICONONZO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,45.0,40.0,20.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1830,73.0,TOLIMA,73624.0,ROVIRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,42.0,42.0,17.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1831,73.0,TOLIMA,73024.0,ALPUJARRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,28.0,15.0,10.0,0.67,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1832,73.0,TOLIMA,73043.0,ANZOATEGUI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,18.0,10.0,5.0,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1833,73.0,TOLIMA,73678.0,SAN LUIS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,17.0,12.0,6.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1834,73.0,TOLIMA,73854.0,VALLE DE SAN JUAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,5.0,5.0,2.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1835,76.0,VALLE DEL CAUCA,76364.0,JAMUNDI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,300.0,122.0,79.0,0.65,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1836,76.0,VALLE DEL CAUCA,76100.0,BOLIVAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,172.0,132.0,66.0,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1837,76.0,VALLE DEL CAUCA,76834.0,TULUA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,68.0,66.0,26.0,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1838,76.0,VALLE DEL CAUCA,76113.0,BUGALAGRANDE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,63.0,43.0,30.0,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1839,76.0,VALLE DEL CAUCA,76109.0,BUENAVENTURA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,59.0,40.0,18.0,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1840,76.0,VALLE DEL CAUCA,76616.0,RIOFRIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,58.0,53.0,27.0,0.51,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1841,76.0,VALLE DEL CAUCA,76497.0,OBANDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,55.0,25.0,3.0,0.13,GRANO SECO,THEOBROMA CACAO,PERMANENTE
1842,76.0,VALLE DEL CAUCA,76041.0,ANSERMANUEVO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2010.0,2010.0,54.0,8.0,6.0,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
